Decisao;Tipo
ISSO POSTO, JULGO PARCIALMENTE PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado ampos da    representado por Walter Coelho de Salles contra o MUNICÍPIO DE CAMPO GRANDE/MS, já qualificados, para o fim de determinar à parte demandada disponibilize à parte autora as fraldas descartáveis pugnadas exordial, com limitação de 04 unidades por dia 120 fraldas mensais, tamanho G independente de marca ou do fabricante, desde que atendendo a sua finalidade, pelo período prescrito pelo médico, cabendo, entretanto, em se tratando de utilização recorrente e contínuo a parte apresentar receituário médico atualizado, com a solicitação do produto e quantidade a cada 08 meses. No mais, ratifica-se a decisão de tutela antecipada quanto a obrigação da parte demandada no fornecimento das aludidas fraldas.;1
ISSO POSTO, JULGO PARCIALMENTE PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado s representado pelo(a) filho(a) anonimizado MPO GRANDE/MS, já qualificados, para o fim de determinar à parte demandada disponibilize à parte autora as fraldas descartáveis pugnadas exordial, com limitação de 04 unidades por dia 120 fraldas mensais, tamanho M independente de marca ou do fabricante, desde que atendendo a sua finalidade, pelo período prescrito pelo médico, cabendo, entretanto, em se tratando de utilização recorrente e contínuo a parte apresentar receituário médico atualizado, com a solicitação do produto e quantidade a cada 10 meses. No mais, ratifica-se a decisão de tutela antecipada quanto a obrigação da parte demandada no fornecimento das aludidas fraldas.;1
ISSO POSTO, JULGO PARCIALMENTE PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado a representado por Maria de Paula da    contra o MUNICÍPIO DE CAMPO GRANDE/MS, já qualificados, para o fim de determinar à parte demandada disponilize à parte autora as fraldas descartáveis pugnadas exordial, com limitação de 04 unidades por dia 120 fraldas mensais, tamanho G independente de marca ou do fabricante, desde que atendendo a sua finalidade, pelo período prescrito pelo médico, cabendo, entretanto, em se tratando de utilização recorrente e contínuo a parte apresentar receituário médico atualizado, com a solicitação do produto e quantidade a cada 10 meses. No mais, ratifica-se a decisão de tutela antecipada quanto a obrigação da parte demandada no fornecimento das aludidas fraldas.;1
ISSO POSTO, JULGO PARCIALMENTE PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado  representado por Fernanda Figueiró Rondo contra o MUNICÍPIO DE CAMPO GRANDE/MS, já qualificados, para o fim de determinar à parte demandada disponilize à parte autora fraldas descartáveis, com limitação de 03 unidades por dia 90 fraldas mensais, tamanho M independente de marca ou do fabricante, desde que atendendo a sua finalidade, pelo período prescrito pelo médico, cabendo, entretanto, em se tratando de utilização recorrente e contínuo a parte apresentar receituário médico atualizado, com a solicitação do produto e quantidade a cada 10 meses. No mais, ratifica-se a decisão de tutela antecipada quanto a obrigação da parte demandada no fornecimento das fraldas.;1
ISSO POSTO, JULGO PARCIALMENTE PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado Guimarães representado por Alessandra Filgueiras Guimarães contra o MUNICÍPIO DE CAMPO GRANDE/MS, já qualificados, para o fim de determinar à parte demandada disponilize à parte autora as fraldas descartáveis pugnadas exordial, com limitação de 03 unidades por dia 90 fraldas mensais, tamanho XG independente de marca ou do fabricante, desde que atendendo a sua finalidade, pelo período prescrito pelo médico, cabendo, entretanto, em se tratando de utilização recorrente e contínuo a parte apresentar receituário médico atualizado, com a solicitação do produto e quantidade a cada 10 meses. No mais, ratifica-se a decisão de tutela antecipada quanto a obrigação da parte demandada no fornecimento das aludidas fraldas. Por fim, ciência à parte autora, pp. 66/71.;1
3. ISSO POSTO, conheço dos EMBARGOS DE DECLARAÇÃO opostos pela parte Autora, pois tempestivos, contudo, REJEITO-OS, visto que não há na decisão prolatada vícios a serem sanados por este Juízo.;0
ISSO POSTO, JULGO PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado  Almeida representado(a) por anonimizado a Tulux contra o MUNICÍPIO DE CAMPO GRANDE/MS, já qualificados, para o fim de determinar à parte demandada disponibilize à parte autora as fraldas descartáveis pugnadas exordial, com limitação de 03 unidades por dia 90 fraldas mensais, tamanho G independente de marca ou do fabricante, desde que atendendo a sua finalidade, pelo período prescrito pelo médico, cabendo, entretanto, em se tratando de utilização recorrente e contínuo a parte apresentar receituário médico atualizado, com a solicitação do produto e quantidade a cada 06 meses. No mais, ratifica-se a decisão de tutela antecipada quanto a obrigação da parte demandada no fornecimento das aludidas fraldas.;1
ISSO POSTO, JULGO PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado  Medeiros representado(a) por anonimizado os   contra o MUNICÍPIO DE CAMPO GRANDE/MS, já qualificados, para o fim de determinar à parte demandada disponibilize à parte autora as fraldas descartáveis pugnadas exordial, com limitação de 04 unidades por dia 120 fraldas mensais, tamanho XG independente de marca ou do fabricante, desde que atendendo a sua finalidade, pelo período prescrito pelo médico, cabendo, entretanto, em se tratando de utilização recorrente e contínuo a parte apresentar receituário médico atualizado, com a solicitação do produto e quantidade a cada 06 meses. No mais, ratifica-se a decisão de tutela antecipada quanto a obrigação da parte demandada no fornecimento das aludidas fraldas.;1
ISSO POSTO, JULGO PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado presentado(a) por anonimizado em desfavor do Município de Campo Grande/MS, já qualificados, para o fim de ratificar a tutela de pp. 58/62, como consignado no bojo da decisão e que compeliu a parte Ré a providenciar a transferência da parte autora/paciente a um Hospital que possibilitasse o tratamento de sua patologia, inclusive com o custeio em estabelecimento privado, caso não houvesse vaga na rede pública de saúde, nos termos do 'Boletim Médico para Solicitação de Vaga Hospitalar' anexado a exordial.;1
ISSO POSTO, JULGO PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado   representado por Lair   de   contra o MUNICÍPIO DE CAMPO GRANDE/MS, já qualificados, para o fim de determinar à parte demandada disponibilize à parte autora as fraldas descartáveis pugnadas exordial, com limitação de 04 unidades por dia 120 fraldas mensais, tamanho XG independente de marca ou do fabricante, desde que atendendo a sua finalidade, pelo período prescrito pelo médico, cabendo, entretanto, em se tratando de utilização recorrente e contínuo a parte apresentar receituário médico atualizado, com a solicitação do produto e quantidade a cada 08 meses. No mais, ratifica-se a decisão de tutela antecipada quanto a obrigação da parte demandada no fornecimento das aludidas fraldas.;1
ISSO POSTO, JULGO PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado rvalho, representada por anonimizado lho, em desfavor do Município de Campo Grande/MS, já qualificados, para o fim de ratificar a tutela de pp. 19/23, como consignado no bojo da decisão e que compeliu a parte Ré a providenciar a transferência da parte autora/paciente a um Hospital que possibilitasse o tratamento de sua patologia, inclusive com o custeio em estabelecimento privado, caso não houvesse vaga na rede pública de saúde, nos termos do 'Boletim Médico para Solicitação de Vaga Hospitalar' anexado a exordial.;1
ISSO POSTO, JULGO PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado s   representado pelo(a) filho(a) anonimizado PIO DE CAMPO GRANDE/MS, já qualificados, para o fim de determinar à parte demandada disponibilize à parte autora as fraldas descartáveis pugnadas exordial, com limitação de 04 unidades por dia 120 fraldas mensais, tamanho XG independente de marca ou do fabricante, desde que atendendo a sua finalidade, pelo período prescrito pelo médico, cabendo, entretanto, em se tratando de utilização recorrente e contínuo a parte apresentar receituário médico atualizado, com a solicitação do produto e quantidade a cada 10 meses. No mais, ratifica-se a decisão de tutela antecipada quanto a obrigação da parte demandada no fornecimento das aludidas fraldas.;1
ISSO POSTO, com base nos art. 51, II, da Lei nº 9.099/95, JULGA-SE EXTINTA, sem resolução do mérito, a presente Ação deduzida por anonimizado rinho representado por sua mãe Cleria Aparecida de Jesus propôs a presente Ação em desfavor do Município de Campo Grande/MS, já qualificados, sem resolução de mérito. No mais, e diante da extinção da lide, revoga-se a medida de urgência antes concedida às pp. 104/112. Por fim, encaminhe-se cópia da presente sentença aos autos de cumprimento provisório em apenso nº 0802627-26.2022.8.12.0110.;0
ISSO POSTO, JULGO PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado ereira representado(a) por anonimizado  Gomes em desfavor do Município de Campo Grande/MS, já qualificados, para o fim de ratificar a tutela de pp. 51/55, como consignado no bojo da decisão e que compeliu a parte Ré a providenciar a transferência da parte autora/paciente a um Hospital que possibilitasse o tratamento de sua patologia, inclusive com o custeio em estabelecimento privado, caso não houvesse vaga na rede pública de saúde, nos termos do 'Boletim Médico para Solicitação de Vaga Hospitalar' anexado a exordial.;1
3. ISSO POSTO, com base nos art. 51, II, da Lei nº 9.099/95, JULGA-SE EXTINTA, sem resolução do mérito, a presente ação que  move em desfavor de Município de Campo Grande, já qualificados.;0
ISSO POSTO, JULGO PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado rade, representado(a) por anonimizado drade, em desfavor do Município de Campo Grande/MS, já qualificados, para o fim de ratificar a tutela de pp. 51/55, como consignado no bojo da decisão e que compeliu a parte Ré a providenciar a transferência da parte autora/paciente a um Hospital que possibilitasse o tratamento de sua patologia, inclusive com o custeio em estabelecimento privado, caso não houvesse vaga na rede pública de saúde, nos termos do 'Boletim Médico para Solicitação de Vaga Hospitalar' anexado a exordial.;1
ISSO POSTO, JULGO PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado ho representado(a) por anonimizado   contra o MUNICÍPIO DE CAMPO GRANDE/MS, já qualificados, para o fim de determinar à parte demandada disponibilize à parte autora as fraldas descartáveis pugnadas exordial, com limitação de 03 unidades por dia 90 fraldas mensais, tamanho XG independente de marca ou do fabricante, desde que atendendo a sua finalidade, pelo período prescrito pelo médico, cabendo, entretanto, em se tratando de utilização recorrente e contínuo a parte apresentar receituário médico atualizado, com a solicitação do produto e quantidade a cada 06 meses. No mais, ratifica-se a decisão de tutela antecipada quanto a obrigação da parte demandada no fornecimento das aludidas fraldas.;1
ISSO POSTO, JULGO PARCIALMENTE PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado representado(a) por anonimizado em Palhano contra o MUNICÍPIO DE CAMPO GRANDE/MS, já qualificados, para o fim de determinar à parte demandada disponibilize à parte autora as fraldas descartáveis pugnadas exordial, com limitação de 04 unidades por dia 120 fraldas mensais, tamanho G independente de marca ou do fabricante, desde que atendendo a sua finalidade, pelo período prescrito pelo médico, cabendo, entretanto, em se tratando de utilização recorrente e contínuo a parte apresentar receituário médico atualizado, com a solicitação do produto e quantidade a cada 06 meses. No mais, ratifica-se a decisão de tutela antecipada quanto a obrigação da parte demandada no fornecimento das aludidas fraldas.;1
ISSO POSTO, JULGO PARCIALMENTE PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado representado(a) pela genitora anonimizado contra o MUNICÍPIO DE CAMPO GRANDE/MS, já qualificados, para o fim de determinar à parte demandada disponibilize à parte autora as fraldas descartáveis pugnadas exordial, com limitação de 04 unidades por dia 120 fraldas mensais, tamanho XXG independente de marca ou do fabricante, desde que atendendo a sua finalidade, pelo período prescrito pelo médico, cabendo, entretanto, em se tratando de utilização recorrente e contínuo a parte apresentar receituário médico atualizado, com a solicitação do produto e quantidade a cada 06 meses. No mais, ratifica-se a decisão de tutela antecipada quanto a obrigação da parte demandada no fornecimento das aludidas fraldas.;1
